title,tag,info,comments,content
电影镜头设计,豆瓣图书标签: 电影,[美] 史蒂文·卡茨 (Steven D.Katz) / 井迎兆、王旭锋 / 世界图书出版公司·后浪出版公司 / 2010-04 / 49.80元,(1280人评价),本书图文并茂地阐述了如何将拍摄前的构思以镜头为单位转化为可见的影像，诸如故事板制作、镜头的时空要素、镜头调度的原则、画面的构图、转场、叙事策略等。作者提出传...
﻿数学之美,豆瓣图书标签: 数学,吴军 / 人民邮电出版社 / 2012-5-1 / 45.00元,(7968人评价),几年前，“数学之美”系列文章原刊载于谷歌黑板报，获得上百万次点击，得到读者高度评价。读者说，读了“数学之美”，才发现大学时学的数学知识，比如马尔可夫链、矩阵...
什么是数学,豆瓣图书标签: 数学,[美] R·柯朗 H·罗宾 著、I·斯图尔特 修订 / 左平、张饴慈 / 复旦大学出版社 / 2005-5 / 37.00元,(2958人评价),《什么是数学》既是为初学者也是为专家，既是为学生也是为教师，既是为哲学家也是为工程师而写的。它是一本世界著名的数学科普读物。书中搜集了许多经典的数学珍品，给...
高数笔谈,豆瓣图书标签: 数学,谢绪恺 / 东北大学出版社 / 2016-12 / 42.00,(少于10人评价),"年逾九旬的东北大学理学院原院长谢绪恺教授,历时一年半,手写22万字书稿,手绘100多张图表,审校10余次,出版了一本大学生“一看就懂”的高数书。"
怎样解题,豆瓣图书标签: 数学,[美] G. 波利亚 / 涂泓、冯承天 / 上海科技教育出版社 / 2007-5 / 16.00元,(1370人评价),怎样解题：数学思维的新方法，ISBN：9787542843876，作者：（美）波利亚 著；徐泓、冯承天 译
从一到无穷大,豆瓣图书标签: 数学,[美] G. 伽莫夫 / 暴永宁 译、吴伯泽 校 / 科学出版社 / 2002-11 / 29.00元,(6091人评价),《从一到无穷大：科学中的事实和臆测》是当今世界最有影响的科普经典名著之一，1970年代末由科学出版社引进出版后，曾在国内引起很大反响，直接影响了众多的科普工...
概率论与数理统计,豆瓣图书标签: 数学,陈希孺 / 中国科学技术大学出版社 / 2009-2 / 38.00元,(400人评价),《概率论与数理统计》内容包括初等概率计算、随机变量及其分布、数字特征、多维随机向量、极限定理、统计学基本概念、点估计与区间估计、假设检验、回归相关分析、方差...
无言的宇宙,豆瓣图书标签: 数学,[美]达纳·麦肯齐 / 李永学 / 北京联合出版公司 / 2015-5 / 49.80元,(766人评价),"◆ 《数学之美》之后，最值得数学迷和文科生期待的数学科普书。
◆第一本 “数学史话”，一部关于数学公式的史诗性著作：从1+1=2，到爱因斯坦质能公式E=mc..."
古今数学思想（一）,豆瓣图书标签: 数学,[美] 莫里斯·克莱因 / 张理京、张锦炎、江泽涵 / 上海科学技术出版社 / 2002-7 / 32.00元,(778人评价),《古今数学思想》论述了从古代一直到20世纪头几十年，这数千年中数学大部分分支的历史发展，阐述了一些重要的数学思想的来源、数学之间与数学和其他自然科学，尤其是...
线性代数及其应用,豆瓣图书标签: 数学,（美）莱（Lay D.C.） / 刘深泉 等 / 机械工业出版社 / 2005-8-1 / 59.00元,(519人评价),本书主要内容包括线性方程组、矩阵代数、行列式、向量空间、特征值与特征向量、正交性和最小二乘法、对称矩阵和二次型等。此外，本书包含大量的练习题、习题、例题等，...
思考的乐趣,豆瓣图书标签: 数学,顾森 / 人民邮电出版社 / 2012-6 / 45.00元,(1515人评价),本书是一个疯狂数学爱好者的数学笔记，面向所有喜爱数学的读者。从2005年7月开始，作者已经写了连续六年的博客，积累下来了大量的数学文章。 部分文章内容被广泛...
数学：确定性的丧失,豆瓣图书标签: 数学,[美] M·克莱因 / 李宏魁 / 湖南科学技术出版社 / 1997-6 / 32.00元,(1628人评价),绝大多数有知识的人今天仍然认为数学是关于物质世界的不可动摇的知识体系，数学推理是准确无误的。这本专著驳斥了这种神话。作者M·克莱因指出，今天，普遍接受的数学...
魔鬼数学,豆瓣图书标签: 数学,[美] 乔丹•艾伦伯格（Jordan Ellenberg） / 胡小锐 / 中信出版集团 / 2015-9-5 / 59.00元,(295人评价),"如果你是一个有“数学焦虑症”的人，你可能不会相信有一天你会爱上数学。
原因在于，我们在学校所学的数学知识看上去不过是一堆沉闷的规则、定律和公理，都是前人传下..."
具体数学（英文版第2版）,豆瓣图书标签: 数学,[美] Ronald L. Graham、Donald E. Knuth、Oren Patashnik / 机械工业出版社 / 2002-8 / 49.00元,(787人评价),This book introduces the mathematics that supports advanced computer Programmi...
概率论沉思录,豆瓣图书标签: 数学,杰恩斯 / 人民邮电出版社 / 2009-4 / 99.00元,(138人评价),《概率论沉思录(英文版)》将概率和统计推断融合在一起，用新的观点生动地描述了概率论在物理学、数学、经济学、化学和生物学等领域中的广泛应用，尤其是它阐述了贝叶...
高观点下的初等数学,豆瓣图书标签: 数学,Felix Klein / 舒湘芹、陈义章 / 复旦大学出版社 / 2008年9月 / 68,(470人评价),"第一卷 算术 代数 分析
第二卷 几何
第三卷 精确数学与近似数学"
微积分学教程（第一卷）,豆瓣图书标签: 数学,[俄罗斯] 菲赫金哥尔茨 / 高等教育出版社 / 2006-1-1 / 45.00元,(552人评价),本书是一部卓越的数学科学与教育著作。自第一版问世50多年来，本书多次再版，至今仍被俄罗斯的综合大学以及技术和师范院校选作数学分析课程的基本教材之一，并被翻译...
数学,豆瓣图书标签: 数学,[英] 蒂莫西•高尔斯 / 刘熙 / 译林出版社 / 2014-3 / 25.00,(435人评价),"★传达主流数学的魅力，揭开数与空间的神秘面纱
★从哲学高度展示数学思维方式，启示你如何抽象思考
★剑桥大学数学教授，“数学界诺贝尔奖”——菲尔茨奖得主蒂莫西..."
离散数学及其应用（原书第5版）,豆瓣图书标签: 数学,[美] Kenneth H. Rosen / 袁崇义 / 机械工业出版社 / 2007-6 / 79.00元,(529人评价),《离散数学及其应用》(原书第5版)全面而系统地介绍了离散数学的理论和方法，内容涉及数学推广、组合分析、离散结构和算法设计。全书取材广泛，除包括定义、定理的严...
线性代数应该这样学,豆瓣图书标签: 数学,Sheldon Axler / 杜现昆、马晶 / 人民邮电出版社 / 2009 / 39.00元,(351人评价),描述线性算子的结构是线性代数的中心任务之一，传统的方法多以行列式为工具，但是行列式既难懂又不直观，其定义的引入也往往缺乏动因。本书作者独辟蹊径，抛弃了这种曲...
﻿论美国的民主,豆瓣图书标签: 政治学,(法)托克维尔 / 董果良 / 商务印书馆 / 1989-1 / 60.00,(4696人评价),托克维尔(Tocqueville)是法国著名的政论思想家，其代表作《论美国的民主》出版后 ，立即受到普遍好评，使他名扬海外。这部著作的上卷和下卷，不是写于同...
贸易的猜忌,豆瓣图书标签: 政治学,[英]伊斯特凡•洪特 / 霍伟岸、迟洪涛、徐至德 / 译林出版社 / 2017-4 / 88.00,(少于10人评价),这些卓越文章的结集出版无疑具有重大的学术价值，洪特博士长期致力于研究18和19世纪政治经济与政治理论的互动，他在这一领域的研究是无与伦比的。他能够运用东欧、...
中国国家治理的制度逻辑,豆瓣图书标签: 政治学,周雪光 / 生活·读书·新知三联书店 / 2017-3-1 / 45.00,(143人评价),关于中国国家的治理逻辑，本书主要沿着两条脉络进行探讨：一是中央权威与地方政府之间的关系，这体现在各级政府体制的制度设施和行为方式；一是国家与民众之间的关系，...
旧制度与大革命,豆瓣图书标签: 政治学,[法] 托克维尔 / 冯棠 / 商务印书馆 / 1992-08 / 12.80元,(5327人评价),这部《旧制度与大革命》给我们带来了什么新东西，发了什么前人所未发的新意？托克维尔开宗明义就指出，他从事的是“关于法国革命的研究”，而不是写另一部大革命史。既...
独裁者手册,豆瓣图书标签: 政治学,布鲁斯·布尔诺·德·梅斯奎塔 (Mesquita B.B.D.)、阿拉斯泰尔·史密斯 (Smith A.) / 骆伟阳 / 江苏文艺出版社 / 2014-5-1 / CNY 42.00,(2118人评价),为什么同样一个人可以在一个国家推行善政却在另一个国家施行最残暴的独裁？在这里，与其说制度是答案还不如说是问题本身。为什么比利时的制度越来越民主，而同一时期，...
社会契约论,豆瓣图书标签: 政治学,卢梭 / 何兆武 / 商务印书馆 / 2003-2-1 / 18.00元,(8516人评价),《社会契约论》是一部政治哲学著作。它探讨的是政治权利的原理，它的主旨是为人民民主主权的建立奠定理论基础。它的问世，是时代的需要，是人类社会向前进步的产物；它...
利维坦,豆瓣图书标签: 政治学,[英] 霍布斯 / 黎思复、黎廷弼 / 商务印书馆 / 1985-9 / 35.00元,(2054人评价),《利维坦》全书分为四部分。第一部分开宗明义宣布了作者的彻底唯物主义自然观和一般的哲学观点，声称宇宙是由物质的微粒构成，物体是独立的客观存在，物质永恒存在，既...
君主论,豆瓣图书标签: 政治学,[意]尼科洛·马基雅维里 / 潘汉典 / 商务印书馆 / 2005-10 / 9.00,(9157人评价),在作者的几部学术名著中，《君主论》是最小的一册，但是最有名。——作为一部代表作，它使马基雅维里身后获得举世周知的名声（也包括恶名和所谓“马基雅维里主义”、“...
极权主义的起源,豆瓣图书标签: 政治学,[美] 汉娜·阿伦特 / 林骧华 / 生活·读书·新知三联书店 / 2008-6 / 56.00元,(2357人评价),全书分为三个部分：反犹主义、帝国主义、极权主义。作者从19世纪中欧与东欧历史中的反犹主义入手，追索其中的极权主义因素，然后审视欧洲的殖民帝国主义。在研究极权...
国家的常识,豆瓣图书标签: 政治学,[美]迈克尔·罗斯金(Michael G. Roskin) / 杨勇 / 世界图书出版公司·后浪出版公司 / 2013-4 / 68.00元,(1142人评价),本书通过运用比较政治学的方法，深入浅出地对世界的部分典型国家进行观察和描述，从中选取了英国、法国、德国、日本、俄罗斯、印度、墨西哥、尼日利亚、伊朗这9个国家...
民主的细节,豆瓣图书标签: 政治学,刘瑜 / 上海三联书店 / 2009-6 / 25.00,(53336人评价),这本书是作者过去几年给一些期刊报纸写的专栏文章结集，其中主要是给《南方人物周刊》的文章。全书中以讲故事的形式，把“美国的民主”这样一个概念性的东西拆解成点点...
狂热分子,豆瓣图书标签: 政治学,[美] 埃里克·霍弗 / 梁永安 / 广西师范大学出版社 / 2011-6 / 34.00元,(6030人评价),这本书主要探讨群众运动的一些共有特征，重点是陷入狂热的乌合之众的人格。长期与下层民众打交道的生活经历使作者发现，积极投身群众运动的往往是一些失意者。他们认为...
论自由,豆瓣图书标签: 政治学,[英] 约翰·密尔 / 许宝骙 / 商务印书馆 / 2005-1 / 14.00元,(3173人评价),《论自由》是英国资产阶级哲学家、经济学家、自由主义的著名代表人物。书中论述资本主义制度下的公民自由权利，阐明“社会所能合法施用于个人的权力的性质和限度”，并...
The King's Two Bodies,豆瓣图书标签: 政治学,Ernst H. Kantorowicz / Princeton University Press / 1997-12-29 / USD 49.95,(31人评价),In 1957 Ernst Kantorowicz published a book that would be the guide for generat...
变化社会中的政治秩序,豆瓣图书标签: 政治学,萨缪尔·P.亨廷顿 / 王冠华、刘为 / 上海人民出版社 / 2008 / 42.00元,(1146人评价),《变化社会中的政治秩序》凝住的关于发展中国家的知识广度和分析洞见是惊人的，并确立了亨氏作为他同时代人中最杰出政治学家之一的声誉。首先，亨廷顿论辩说，政治衰朽...
历史的终结及最后之人,豆瓣图书标签: 政治学,（美）弗朗西斯·福山 / 黄胜强、许铭原 / 中国社会科学出版社 / 2003-1 / 28.00元,(750人评价),《国际学术前沿观察：历史的终结及最后之人》是美国著名学者弗朗西斯•福山最具代表性的著作。此书出版后引起巨大轰动，曾连续登上各类畅销书排行榜，被先后译为20余...
政治秩序的起源,豆瓣图书标签: 政治学,[美]弗朗西斯·福山 / 毛俊杰 / 广西师范大学出版社 / 2012-10-20 / 68.00元,(831人评价),成功的现代自由民主制，将强大的国家、法治和负责制政府三种机制结合在稳定的平衡中。那么，这三种机构最初来自何方？是什么力量驱使它们诞生？又在何等条件下得到发展...
